MARCA;MODELO;ANO
Fiat;Toro Freedom 2.0 16V 4x4 Diesel Aut.;2018 Diesel
Fiat;Uno CSL 1.6 4p (Argentino);1993 Gasolina
Fiat;Uno CSL 1.6 4p (Argentino);1992 Gasolina
Fiat;Uno CSL 1.6 4p (Argentino);1991 Gasolina
Fiat;Uno Mille Celeb/Celeb.ECON 1.0 F.Flex 2p;2013 Gasolina
Fiat;Uno Mille Celeb/Celeb.ECON 1.0 F.Flex 2p;2012 Gasolina
Fiat;Uno Mille Celeb/Celeb.ECON 1.0 F.Flex 2p;2011 Gasolina
Fiat;Uno Mille Celeb/Celeb.ECON 1.0 F.Flex 2p;2010 Gasolina
Fiat;Uno Mille Celeb/Celeb.ECON 1.0 F.Flex 2p;2009 Gasolina
Fiat;Uno Mille Celeb/Celeb.ECON 1.0 F.Flex 2p;2008 Gasolina
Fiat;UNO SPORTING 1.3 Flex 8V 5p;2018 Gasolina
Fiat;UNO SPORTING 1.3 Flex 8V 5p;2017 Gasolina
Fiat;UNO WAY RIO 450 1.0 EVO Flex 8V 5p;2016 Gasolina
Fiat;UNO WAY RIO 450 1.0 EVO Flex 8V 5p;2015 Gasolina
Fiat;UNO WAY 1.0 EVO Fire Flex 8V 5p;2016 Gasolina
Fiat;UNO WAY 1.0 EVO Fire Flex 8V 5p;2015 Gasolina
Fiat;UNO WAY 1.0 EVO Fire Flex 8V 5p;2014 Gasolina
Fiat;UNO WAY 1.0 EVO Fire Flex 8V 5p;2013 Gasolina
Fiat;UNO WAY 1.0 EVO Fire Flex 8V 5p;2012 Gasolina
Fiat;UNO WAY 1.0 EVO Fire Flex 8V 5p;2011 Gasolina
Fiat;Marea SX 2.0 20V 4p;2000 Gasolina
Fiat;Marea SX 2.0 20V 4p;1999 Gasolina
Fiat;Marea SX 2.0 20V 4p;1998 Gasolina
Fiat;Marea HLX 2.0 20V 4p;2000 Gasolina
Fiat;Marea HLX 2.0 20V 4p;1999 Gasolina
Fiat;Marea HLX 2.0 20V 4p;1998 Gasolina
Fiat;Uno Mille EP 2p e 4p;1997 Gasolina
Fiat;Uno Mille EP 2p e 4p;1996 Gasolina
Fiat;LINEA ESSENCE Dualogic 1.8 Flex 16V 4p;2016 Gasolina
Fiat;LINEA ESSENCE Dualogic 1.8 Flex 16V 4p;2015 Gasolina
Fiat;LINEA ESSENCE Dualogic 1.8 Flex 16V 4p;2014 Gasolina
Fiat;LINEA ESSENCE Dualogic 1.8 Flex 16V 4p;2013 Gasolina
Fiat;LINEA ESSENCE Dualogic 1.8 Flex 16V 4p;2012 Gasolina
Fiat;Idea ESSENCE SUBLIME Dual.1.6 Flex16V 5p;2016 Gasolina
Fiat;Idea ESSENCE SUBLIME Dual.1.6 Flex16V 5p;2015 Gasolina
Fiat;Idea ESSENCE SUBLIME Dual.1.6 Flex16V 5p;2014 Gasolina
Fiat;MOBI DRIVE GSR 1.0 Flex 6V 5p;32000 Gasolina
Fiat;MOBI DRIVE GSR 1.0 Flex 6V 5p;2020 Gasolina
Fiat;MOBI DRIVE GSR 1.0 Flex 6V 5p;2019 Gasolina
Fiat;MOBI DRIVE GSR 1.0 Flex 6V 5p;2018 Gasolina
Fiat;UNO Furgão 1.0 Fire Flex 8V 3p;2016 Gasolina
Fiat;UNO Furgão 1.0 Fire Flex 8V 3p;2015 Gasolina
Fiat;UNO Furgão 1.0 Fire Flex 8V 3p;2014 Gasolina
Fiat;Marea Weekend SX 1.8 16V 4p;2005 Gasolina
Fiat;Marea Weekend SX 1.8 16V 4p;2004 Gasolina
Fiat;Marea Weekend SX 1.8 16V 4p;2003 Gasolina
Fiat;Marea Weekend SX 1.8 16V 4p;2002 Gasolina
Fiat;Marea Weekend SX 1.8 16V 4p;2001 Gasolina
Fiat;Marea Weekend SX 1.8 16V 4p;2000 Gasolina
Fiat;Marea Weekend SX 1.8 16V 4p;1999 Gasolina
Fiat;Marea Weekend HLX 2.0 20V 4p;2000 Gasolina
Fiat;Marea Weekend HLX 2.0 20V 4p;1999 Gasolina
Fiat;Marea Weekend HLX 2.0 20V 4p;1998 Gasolina
Fiat;Marea Turbo 2.0 20V 4p;2007 Gasolina
Fiat;Marea Turbo 2.0 20V 4p;2006 Gasolina
Fiat;Marea Turbo 2.0 20V 4p;2005 Gasolina
Fiat;Marea Turbo 2.0 20V 4p;2004 Gasolina
Fiat;Marea Turbo 2.0 20V 4p;2003 Gasolina
Fiat;Marea Turbo 2.0 20V 4p;2002 Gasolina
Fiat;Marea Turbo 2.0 20V 4p;2001 Gasolina
Fiat;Marea Turbo 2.0 20V 4p;2000 Gasolina
Fiat;Marea Turbo 2.0 20V 4p;1999 Gasolina
Fiat;Marea Turbo 2.0 20V 4p;1998 Gasolina
Fiat;Marea City;2000 Gasolina
Fiat;Marea City;1999 Gasolina
Fiat;Uno City / Smart City 1.0 4p;2001 Gasolina
Fiat;Uno City / Smart City 1.0 4p;2001 Álcool
Fiat;Uno City / Smart City 1.0 4p;2000 Gasolina
Fiat;Uno City / Smart City 1.0 4p;2000 Álcool
Fiat;Uno City / Smart City 1.0 4p;1999 Gasolina
Fiat;Uno City / Smart City 1.0 4p;1999 Álcool
Fiat;UNO WAY Celeb. 1.0 EVO Fire Flex 8V 5p;2016 Gasolina
Fiat;UNO WAY Celeb. 1.0 EVO Fire Flex 8V 5p;2015 Gasolina
Fiat;UNO WAY Celeb. 1.0 EVO Fire Flex 8V 5p;2014 Gasolina
Fiat;UNO WAY Celeb. 1.0 EVO Fire Flex 8V 5p;2013 Gasolina
Fiat;UNO WAY Celeb. 1.0 EVO Fire Flex 8V 5p;2012 Gasolina
Fiat;UNO WAY Celeb. 1.0 EVO Fire Flex 8V 5p;2011 Gasolina
Fiat;LINEA ESSEN.SUBLIME 1.8 Flex 16V 4p;2014 Gasolina
Fiat;LINEA ESSEN.SUBLIME 1.8 Flex 16V 4p;2013 Gasolina
Fiat;UNO VIVACE Celeb. 1.0 EVO F. Flex 8V 3p;2016 Gasolina
Fiat;UNO VIVACE Celeb. 1.0 EVO F. Flex 8V 3p;2015 Gasolina
Fiat;UNO VIVACE Celeb. 1.0 EVO F. Flex 8V 3p;2014 Gasolina
Fiat;UNO VIVACE Celeb. 1.0 EVO F. Flex 8V 3p;2013 Gasolina
Fiat;UNO VIVACE Celeb. 1.0 EVO F. Flex 8V 3p;2012 Gasolina
Fiat;LINEA 1.9/ HLX 1.9/1.8 Flex  Dualogic 4p;2011 Gasolina
Fiat;LINEA 1.9/ HLX 1.9/1.8 Flex  Dualogic 4p;2010 Gasolina
Fiat;LINEA 1.9/ HLX 1.9/1.8 Flex  Dualogic 4p;2009 Gasolina
Fiat;Marea Weekend HLX 2.4 mpi 20V 4p Mec.;2003 Gasolina
Fiat;Marea Weekend HLX 2.4 mpi 20V 4p Mec.;2002 Gasolina
Fiat;Marea Weekend HLX 2.4 mpi 20V 4p Mec.;2001 Gasolina
Fiat;Marea ELX 2.0 20V 4p;2000 Gasolina
Fiat;Marea ELX 2.0 20V 4p;1999 Gasolina
Fiat;Marea ELX 2.0 20V 4p;1998 Gasolina
Fiat;Uno Mille WAY ECONOMY 1.0 F.Flex 4p;2013 Gasolina
Fiat;Uno Mille WAY ECONOMY 1.0 F.Flex 4p;2012 Gasolina
Fiat;Uno Mille WAY ECONOMY 1.0 F.Flex 4p;2011 Gasolina
Fiat;Uno Mille WAY ECONOMY 1.0 F.Flex 4p;2010 Gasolina
Fiat;Uno Mille WAY ECONOMY 1.0 F.Flex 4p;2009 Gasolina
Fiat;Palio 1.0/ Trofeo 1.0 Fire/ Fire Flex 4p;2017 Gasolina
Fiat;Palio 1.0/ Trofeo 1.0 Fire/ Fire Flex 4p;2016 Gasolina
Fiat;Palio 1.0/ Trofeo 1.0 Fire/ Fire Flex 4p;2015 Gasolina
Fiat;Palio 1.0/ Trofeo 1.0 Fire/ Fire Flex 4p;2014 Gasolina
Fiat;Palio 1.0/ Trofeo 1.0 Fire/ Fire Flex 4p;2009 Gasolina
Fiat;Palio 1.0/ Trofeo 1.0 Fire/ Fire Flex 4p;2008 Gasolina
Fiat;Palio 1.0/ Trofeo 1.0 Fire/ Fire Flex 4p;2007 Gasolina
Fiat;Palio 1.0/ Trofeo 1.0 Fire/ Fire Flex 4p;2006 Gasolina
Fiat;Palio 1.0/ Trofeo 1.0 Fire/ Fire Flex 4p;2005 Gasolina
Fiat;Palio 1.0/ Trofeo 1.0 Fire/ Fire Flex 4p;2004 Gasolina
Fiat;Palio 1.0/ Trofeo 1.0 Fire/ Fire Flex 4p;2003 Gasolina
Fiat;UNO VIVACE 1.0 EVO Fire Flex 8V 3p;2016 Gasolina
Fiat;UNO VIVACE 1.0 EVO Fire Flex 8V 3p;2015 Gasolina
Fiat;UNO VIVACE 1.0 EVO Fire Flex 8V 3p;2014 Gasolina
Fiat;UNO VIVACE 1.0 EVO Fire Flex 8V 3p;2013 Gasolina
Fiat;UNO VIVACE 1.0 EVO Fire Flex 8V 3p;2012 Gasolina
Fiat;Palio 1.0 ECONOMY Fire Flex 8V 4p;2014 Gasolina
Fiat;Palio 1.0 ECONOMY Fire Flex 8V 4p;2013 Gasolina
Fiat;Palio 1.0 ECONOMY Fire Flex 8V 4p;2012 Gasolina
Fiat;Palio 1.0 ECONOMY Fire Flex 8V 4p;2011 Gasolina
Fiat;Palio 1.0 ECONOMY Fire Flex 8V 4p;2010 Gasolina
Fiat;Palio 1.0 ECONOMY Fire Flex 8V 4p;2009 Gasolina
Fiat;UNO ECONOMY 1.4 EVO Fire Flex 8V 4p;2014 Gasolina
Fiat;UNO ECONOMY 1.4 EVO Fire Flex 8V 4p;2013 Gasolina
Fiat;UNO ECONOMY 1.4 EVO Fire Flex 8V 4p;2012 Gasolina
Fiat;Tempra SX 2.0 16V 4p;1998 Gasolina
Fiat;Tempra SX 2.0 16V 4p;1997 Gasolina
Fiat;Tempra SX 2.0 16V 4p;1996 Gasolina
Fiat;UNO SPORTING 1.4 EVO Fire Flex 8V 4p;2016 Gasolina
Fiat;UNO SPORTING 1.4 EVO Fire Flex 8V 4p;2015 Gasolina
Fiat;UNO SPORTING 1.4 EVO Fire Flex 8V 4p;2014 Gasolina
Fiat;UNO SPORTING 1.4 EVO Fire Flex 8V 4p;2013 Gasolina
Fiat;UNO SPORTING 1.4 EVO Fire Flex 8V 4p;2012 Gasolina
Fiat;UNO SPORTING 1.4 EVO Fire Flex 8V 4p;2011 Gasolina
Fiat;Palio 1.5 mpi 8V 2p;2003 Álcool
Fiat;Palio 1.5 mpi 8V 2p;2002 Álcool
Fiat;Marea HLX 2.4 mpi 20V 4p Aut.;2007 Gasolina
Fiat;Marea HLX 2.4 mpi 20V 4p Aut.;2006 Gasolina
Fiat;Marea HLX 2.4 mpi 20V 4p Aut.;2005 Gasolina
Fiat;Marea HLX 2.4 mpi 20V 4p Aut.;2004 Gasolina
Fiat;Marea HLX 2.4 mpi 20V 4p Aut.;2003 Gasolina
Fiat;Marea HLX 2.4 mpi 20V 4p Aut.;2002 Gasolina
Fiat;Uno Mille 1.0 Electronic 4p;1996 Gasolina
Fiat;Uno Mille 1.0 Electronic 4p;1995 Gasolina
Fiat;Uno Mille 1.0 Electronic 4p;1994 Gasolina
Fiat;Uno Mille 1.0 Electronic 4p;1993 Gasolina
Fiat;Uno Turbo 1.4 i.e. 2p;1996 Gasolina
Fiat;Uno Turbo 1.4 i.e. 2p;1995 Gasolina
Fiat;Uno Turbo 1.4 i.e. 2p;1994 Gasolina
Fiat;MOBI LIKE 1.0 Fire Flex 5p.;32000 Gasolina
Fiat;MOBI LIKE 1.0 Fire Flex 5p.;2021 Gasolina
Fiat;MOBI LIKE 1.0 Fire Flex 5p.;2020 Gasolina
Fiat;MOBI LIKE 1.0 Fire Flex 5p.;2019 Gasolina
Fiat;MOBI LIKE 1.0 Fire Flex 5p.;2018 Gasolina
Fiat;MOBI LIKE 1.0 Fire Flex 5p.;2017 Gasolina
Fiat;UNO DRIVE 1.0 Flex 6V 5p;32000 Gasolina
Fiat;UNO DRIVE 1.0 Flex 6V 5p;2021 Gasolina
Fiat;UNO DRIVE 1.0 Flex 6V 5p;2020 Gasolina
Fiat;UNO DRIVE 1.0 Flex 6V 5p;2019 Gasolina
Fiat;UNO DRIVE 1.0 Flex 6V 5p;2018 Gasolina
Fiat;Toro Volcano 2.4 16V Flex Aut.;32000 Gasolina
Fiat;Toro Volcano 2.4 16V Flex Aut.;2020 Gasolina
Fiat;Toro Volcano 2.4 16V Flex Aut.;2019 Gasolina
Fiat;Tempra Turbo 2.0 i.e. 2p;1997 Gasolina
Fiat;Tempra Turbo 2.0 i.e. 2p;1996 Gasolina
Fiat;Tempra Turbo 2.0 i.e. 2p;1995 Gasolina
Fiat;Tempra Turbo 2.0 i.e. 2p;1994 Gasolina
Fiat;LINEA 1.9/ HLX 1.9/ 1.8 Flex 16V 4p;2011 Gasolina
Fiat;LINEA 1.9/ HLX 1.9/ 1.8 Flex 16V 4p;2010 Gasolina
Fiat;LINEA 1.9/ HLX 1.9/ 1.8 Flex 16V 4p;2009 Gasolina
Fiat;Toro Freedom 2.0 16V 4x2 TB Diesel Mec.;2018 Diesel
Fiat;Toro Freedom 2.0 16V 4x2 TB Diesel Mec.;2017 Diesel
Fiat;Toro Freedom 2.0 16V 4x2 TB Diesel Mec.;2016 Diesel
Fiat;Palio 1.0/ Trofeo 1.0 Fire/ Fire Flex 2p;2016 Gasolina
Fiat;Palio 1.0/ Trofeo 1.0 Fire/ Fire Flex 2p;2015 Gasolina
Fiat;Palio 1.0/ Trofeo 1.0 Fire/ Fire Flex 2p;2014 Gasolina
Fiat;Palio 1.0/ Trofeo 1.0 Fire/ Fire Flex 2p;2009 Gasolina
Fiat;Palio 1.0/ Trofeo 1.0 Fire/ Fire Flex 2p;2008 Gasolina
Fiat;Palio 1.0/ Trofeo 1.0 Fire/ Fire Flex 2p;2007 Gasolina
Fiat;Palio 1.0/ Trofeo 1.0 Fire/ Fire Flex 2p;2006 Gasolina
Fiat;Palio 1.0/ Trofeo 1.0 Fire/ Fire Flex 2p;2005 Gasolina
Fiat;Palio 1.0/ Trofeo 1.0 Fire/ Fire Flex 2p;2004 Gasolina
Fiat;Palio 1.0/ Trofeo 1.0 Fire/ Fire Flex 2p;2003 Gasolina
Fiat;Uno Mille 1.0 Fire/ F.Flex/ ECONOMY 2p;2013 Gasolina
Fiat;Uno Mille 1.0 Fire/ F.Flex/ ECONOMY 2p;2012 Gasolina
Fiat;Uno Mille 1.0 Fire/ F.Flex/ ECONOMY 2p;2011 Gasolina
Fiat;Uno Mille 1.0 Fire/ F.Flex/ ECONOMY 2p;2010 Gasolina
Fiat;Uno Mille 1.0 Fire/ F.Flex/ ECONOMY 2p;2009 Gasolina
Fiat;Uno Mille 1.0 Fire/ F.Flex/ ECONOMY 2p;2008 Gasolina
Fiat;Uno Mille 1.0 Fire/ F.Flex/ ECONOMY 2p;2007 Gasolina
Fiat;Uno Mille 1.0 Fire/ F.Flex/ ECONOMY 2p;2006 Gasolina
Fiat;Uno Mille 1.0 Fire/ F.Flex/ ECONOMY 2p;2005 Gasolina
Fiat;Uno Mille 1.0 Fire/ F.Flex/ ECONOMY 2p;2004 Gasolina
Fiat;Uno Mille 1.0 Fire/ F.Flex/ ECONOMY 2p;2003 Gasolina
Fiat;Uno Mille 1.0 Fire/ F.Flex/ ECONOMY 2p;2002 Gasolina
Fiat;Toro Freedom 2.4 16V Flex Aut.;2018 Gasolina
Fiat;Toro Freedom 2.4 16V Flex Aut.;2017 Gasolina
Fiat;Toro Endurance 1.8 16V Flex Mec.;32000 Gasolina
Fiat;Toro Endurance 1.8 16V Flex Mec.;2021 Gasolina
Fiat;Toro Endurance 1.8 16V Flex Mec.;2020 Gasolina
Fiat;Marea Weekend ELX 1.8 mpi 16V 132cv 4p;2007 Gasolina
Fiat;Marea Weekend ELX 1.8 mpi 16V 132cv 4p;2006 Gasolina
Fiat;Marea Weekend ELX 1.8 mpi 16V 132cv 4p;2005 Gasolina
Fiat;Marea Weekend ELX 1.8 mpi 16V 132cv 4p;2004 Gasolina
Fiat;Marea Weekend ELX 1.8 mpi 16V 132cv 4p;2003 Gasolina
Fiat;Marea HLX 2.4 mpi 20V 4p Mec.;2002 Gasolina
Fiat;Marea HLX 2.4 mpi 20V 4p Mec.;2001 Gasolina
Fiat;Marea Weekend City 4p;2000 Gasolina
Fiat;Marea Weekend City 4p;1999 Gasolina
Fiat;Toro Ranch 2.0 16V 4x4 Diesel Aut.;32000 Diesel
Fiat;Toro Ranch 2.0 16V 4x4 Diesel Aut.;2021 Diesel
Fiat;Toro Ranch 2.0 16V 4x4 Diesel Aut.;2020 Diesel
Fiat;Toro Ranch 2.0 16V 4x4 Diesel Aut.;2019 Diesel
Fiat;Tipo 1.6 i.e. 2p e 4p;1995 Gasolina
Fiat;Tipo 1.6 i.e. 2p e 4p;1994 Gasolina
Fiat;Tipo 1.6 i.e. 2p e 4p;1993 Gasolina
Fiat;UNO WAY 1.4 EVO Fire Flex 8V 5p;2016 Gasolina
Fiat;UNO WAY 1.4 EVO Fire Flex 8V 5p;2015 Gasolina
Fiat;UNO WAY 1.4 EVO Fire Flex 8V 5p;2014 Gasolina
Fiat;UNO WAY 1.4 EVO Fire Flex 8V 5p;2013 Gasolina
Fiat;UNO WAY 1.4 EVO Fire Flex 8V 5p;2012 Gasolina
Fiat;UNO WAY 1.4 EVO Fire Flex 8V 5p;2011 Gasolina
Fiat;Uno CS/Top/Sport 1.5 i.e. / 1.5 4p;1996 Gasolina
Fiat;Uno CS/Top/Sport 1.5 i.e. / 1.5 4p;1996 Álcool
Fiat;Uno CS/Top/Sport 1.5 i.e. / 1.5 4p;1995 Gasolina
Fiat;Uno CS/Top/Sport 1.5 i.e. / 1.5 4p;1995 Álcool
Fiat;Uno CS/Top/Sport 1.5 i.e. / 1.5 4p;1994 Gasolina
Fiat;Uno CS/Top/Sport 1.5 i.e. / 1.5 4p;1993 Gasolina
Fiat;LINEA ESSENCE 1.8 Flex 16V 4p;2016 Gasolina
Fiat;LINEA ESSENCE 1.8 Flex 16V 4p;2015 Gasolina
Fiat;LINEA ESSENCE 1.8 Flex 16V 4p;2014 Gasolina
Fiat;LINEA ESSENCE 1.8 Flex 16V 4p;2013 Gasolina
Fiat;LINEA ESSENCE 1.8 Flex 16V 4p;2012 Gasolina
Fiat;Uno Furgão 1.5 mpi/i.e.;2002 Gasolina
Fiat;Uno Furgão 1.5 mpi/i.e.;2001 Gasolina
Fiat;Uno Furgão 1.5 mpi/i.e.;2000 Gasolina
Fiat;Uno Furgão 1.5 mpi/i.e.;1999 Gasolina
Fiat;Uno Furgão 1.5 mpi/i.e.;1998 Gasolina
Fiat;Uno Furgão 1.5 mpi/i.e.;1997 Gasolina
Fiat;Uno Furgão 1.5 mpi/i.e.;1996 Gasolina
Fiat;Uno Furgão 1.5 mpi/i.e.;1996 Álcool
Fiat;Uno Furgão 1.5 mpi/i.e.;1995 Gasolina
Fiat;Uno Furgão 1.5 mpi/i.e.;1995 Álcool
Fiat;Uno Furgão 1.5 mpi/i.e.;1994 Gasolina
Fiat;Uno Furgão 1.5 mpi/i.e.;1993 Gasolina
Fiat;MOBI DRIVE 1.0 Flex 6V 5p;32000 Gasolina
Fiat;MOBI DRIVE 1.0 Flex 6V 5p;2020 Gasolina
Fiat;MOBI DRIVE 1.0 Flex 6V 5p;2019 Gasolina
Fiat;MOBI DRIVE 1.0 Flex 6V 5p;2018 Gasolina
Fiat;MOBI DRIVE 1.0 Flex 6V 5p;2017 Gasolina
Fiat;Uno Mille WAY ECONOMY 1.0 F.Flex 2p;2013 Gasolina
Fiat;Uno Mille WAY ECONOMY 1.0 F.Flex 2p;2012 Gasolina
Fiat;Uno Mille WAY ECONOMY 1.0 F.Flex 2p;2011 Gasolina
Fiat;Uno Mille WAY ECONOMY 1.0 F.Flex 2p;2010 Gasolina
Fiat;Uno Mille WAY ECONOMY 1.0 F.Flex 2p;2009 Gasolina
Fiat;UNO WAY 1.4 EVO Dualogic Flex 8V 5p;2016 Gasolina
Fiat;UNO WAY 1.4 EVO Dualogic Flex 8V 5p;2015 Gasolina
Fiat;MOBI TREKKING 1.0 Flex 5p.;32000 Gasolina
Fiat;MOBI TREKKING 1.0 Flex 5p.;2021 Gasolina
Fiat;Marea Weekend ELX 2.4 mpi 20V 4p;2003 Gasolina
Fiat;Marea Weekend ELX 2.4 mpi 20V 4p;2002 Gasolina
Fiat;Marea Weekend ELX 2.4 mpi 20V 4p;2001 Gasolina
Fiat;Uno Mille Celeb. WAY ECON. 1.0 F.Flex 2p;2013 Gasolina
Fiat;Uno Mille Celeb. WAY ECON. 1.0 F.Flex 2p;2012 Gasolina
Fiat;Uno Mille Celeb. WAY ECON. 1.0 F.Flex 2p;2011 Gasolina
Fiat;Uno Mille Celeb. WAY ECON. 1.0 F.Flex 2p;2010 Gasolina
Fiat;Uno Mille Celeb. WAY ECON. 1.0 F.Flex 2p;2009 Gasolina
Fiat;UNO ECONOMY Celeb. 1.4 EVO F. Flex 8V 2p;ERRO
Fiat;Marea ELX 1.8 mpi 16V 132cv 4p;ERRO
Fiat;Uno 1.6 mpi 2p e 4p;ERRO
Fiat;Uno 1.6R mpi / 1.6R / 1.5R;ERRO
Fiat;Uno Mille  ELX  2p e 4p;ERRO
Fiat;Tipo 2.0 SLX 4p;ERRO
Fiat;Uno Furgão 1.3 mpi Fire/ Fire Flex 8V;ERRO
Fiat;UNO WAY XINGU 1.4 EVO F.Flex 8V 5p;ERRO
Fiat;UNO WAY 1.3 Flex 8V 5p;ERRO
Fiat;MOBI EASY 1.0 Fire Flex 5p.;ERRO
Fiat;UNO WAY XINGU 1.0 EVO F.Flex 8V 5P;ERRO
Fiat;LINEA ESSEN.SUBLIME Dual.1.8 Flex 16V 4p;ERRO
Fiat;LINEA LX 1.9/ 1.8 Flex 16V Dualogic 4p;ERRO
Fiat;Idea SPORTING Dualogic 1.8 Flex 16V 5p;ERRO
Fiat;LINEA LX 1.9/ 1.8 Flex 16V 4p;ERRO
Fiat;UNO WAY Celeb. 1.4 EVO Fire Flex 8V 5p;ERRO
Fiat;UNO VIVACE/RUA 1.0 EVO Fire Flex 8V 5p;ERRO
Fiat;Uno Mille 1.0 Fire/ F.Flex/ ECONOMY 4p;ERRO
Fiat;Palio 1.0 Cel. ECON./ITALIA F.Flex 8V 4p;ERRO
Fiat;UNO WAY Celeb. 1.0 EVO Fire Flex 8V 2p;ERRO
Fiat;UNO VIVACE Celeb. 1.0 EVO F.Flex 8V 5p;ERRO
Fiat;UNO ATTRACTIVE 1.0 Fire Flex 8V 5p;ERRO
Fiat;Marea Weekend SX 2.0 20V 4p;ERRO
Fiat;UNO WAY 1.4 EVO Fire Flex 8V 2p;ERRO
Fiat;Tipo 1.6 mpi 4p;ERRO
Fiat;Palio 1.0 Celebr. ECONOMY F.Flex 8V 2p;ERRO
Fiat;Uno Mille Grazie 1.0 Fire Flex 8v 4p;ERRO
Fiat;Uno S 1.5 i.e. / 1.5 / 1.3/ SX 1.3;ERRO
Fiat;UNO ATTRACTI. Celeb.1.4 EVO F.Flex 8V 4p;ERRO
Fiat;Uno Mille SX Young 1.0 IE;ERRO
Fiat;Toro Freedom 2.0 16V 4x4 TB Diesel Mec.;ERRO
Fiat;UNO ATTRACTIVE 1.4 EVO Fire Flex 8V 2p;ERRO
Fiat;Tempra SX 2.0 i.e. 8V 4p;ERRO
Fiat;Toro Freedom 1.8 16V Flex Aut.;32000 Gasolina
Fiat;Toro Freedom 1.8 16V Flex Aut.;2021 Gasolina
Fiat;Toro Freedom 1.8 16V Flex Aut.;2020 Gasolina
Fiat;Toro Freedom 1.8 16V Flex Aut.;2019 Gasolina
Fiat;Toro Freedom 1.8 16V Flex Aut.;2018 Gasolina
Fiat;Toro Freedom 1.8 16V Flex Aut.;2017 Gasolina
Fiat;Toro Freedom 1.8 16V Flex Aut.;2016 Gasolina
Fiat;Toro Endurance 1.8 16V Flex Aut.;32000 Gasolina
Fiat;Toro Endurance 1.8 16V Flex Aut.;2021 Gasolina
Fiat;Toro Endurance 1.8 16V Flex Aut.;2020 Gasolina
Fiat;Toro Endurance 1.8 16V Flex Aut.;2019 Gasolina
