MARCA;MODELO;ANO
VW - VolksWagen;Fox Highline I MOTION 1.6 Flex 16V 5p;ERRO
VW - VolksWagen;Fox Highline I MOTION 1.6 Flex 16V 5p;2018 Gasolina
VW - VolksWagen;Fox Highline I MOTION 1.6 Flex 16V 5p;2017 Gasolina
VW - VolksWagen;Fox Highline I MOTION 1.6 Flex 16V 5p;2016 Gasolina
VW - VolksWagen;Fox Highline I MOTION 1.6 Flex 16V 5p;2015 Gasolina
VW - VolksWagen;Fox Highline1.6 Flex 16V 5p;ERRO
VW - VolksWagen;Fox Highline1.6 Flex 16V 5p;2018 Gasolina
VW - VolksWagen;Fox Highline1.6 Flex 16V 5p;2017 Gasolina
VW - VolksWagen;Fox Highline1.6 Flex 16V 5p;2016 Gasolina
VW - VolksWagen;Fox Highline1.6 Flex 16V 5p;2015 Gasolina
VW - VolksWagen;Fox PEPPER 1.6 Flex 16V 5p;ERRO
VW - VolksWagen;Fox PEPPER 1.6 Flex 16V 5p;2018 Gasolina
VW - VolksWagen;Fox PEPPER 1.6 Flex 16V 5p;2017 Gasolina
VW - VolksWagen;Fox PEPPER 1.6 Flex 16V 5p;2016 Gasolina
VW - VolksWagen;Fox PEPPER 1.6 Flex 16V 5p;2015 Gasolina
VW - VolksWagen;Fox PEPPER I MOTION 1.6 Flex 16V 5p;ERRO
VW - VolksWagen;Fox PEPPER I MOTION 1.6 Flex 16V 5p;2018 Gasolina
VW - VolksWagen;Fox PEPPER I MOTION 1.6 Flex 16V 5p;2017 Gasolina
VW - VolksWagen;Fox PEPPER I MOTION 1.6 Flex 16V 5p;2016 Gasolina
VW - VolksWagen;Fox PEPPER I MOTION 1.6 Flex 16V 5p;2015 Gasolina
VW - VolksWagen;Fox Rock in Rio 1.6 Mi Total Flex 8V 5p;ERRO
VW - VolksWagen;Fox Rock in Rio 1.6 Mi Total Flex 8V 5p;2016 Gasolina
VW - VolksWagen;Fox Rock in Rio 1.6 Mi Total Flex 8V 5p;2014 Gasolina
VW - VolksWagen;Fox Rock in Rio 1.6 Mi Total Flex 8V 5p;2013 Gasolina
VW - VolksWagen;Fox Rock in Rio 1.6 Mi Total Flex 8V 5p;2012 Gasolina
VW - VolksWagen;Fox Sportline/Sports 1.0 Tot.Flex 8V 4p;ERRO
VW - VolksWagen;Fox Sportline/Sports 1.0 Tot.Flex 8V 4p;2007 Gasolina
VW - VolksWagen;Fox Sportline/Sports 1.0 Tot.Flex 8V 4p;2006 Gasolina
VW - VolksWagen;Fox Sportline/Sports 1.0 Tot.Flex 8V 4p;2005 Gasolina
VW - VolksWagen;Fox Sportline/Sports 1.0 Tot.Flex 8V 4p;2004 Gasolina
VW - VolksWagen;Fox Sportline/Sports 1.0/1.0 Tot.Flex 3p;ERRO
VW - VolksWagen;Fox Sportline/Sports 1.0/1.0 Tot.Flex 3p;2007 Gasolina
VW - VolksWagen;Fox Sportline/Sports 1.0/1.0 Tot.Flex 3p;2006 Gasolina
VW - VolksWagen;Fox Sportline/Sports 1.0/1.0 Tot.Flex 3p;2005 Gasolina
VW - VolksWagen;Fox Sportline/Sports 1.0/1.0 Tot.Flex 3p;2004 Gasolina
VW - VolksWagen;Fox Sportline/Sports 1.6/1.6 Tot.Flex 3p;ERRO
VW - VolksWagen;Fox Sportline/Sports 1.6/1.6 Tot.Flex 3p;2007 Gasolina
VW - VolksWagen;Fox Sportline/Sports 1.6/1.6 Tot.Flex 3p;2006 Gasolina
VW - VolksWagen;Fox Sportline/Sports 1.6/1.6 Tot.Flex 3p;2005 Gasolina
VW - VolksWagen;Fox Sportline/Sports 1.6/1.6 Tot.Flex 3p;2004 Gasolina
VW - VolksWagen;Fox Trendline 1.6 Flex 8V 5p;ERRO
VW - VolksWagen;Fox Trendline 1.6 Flex 8V 5p;2018 Gasolina
VW - VolksWagen;Fox Trendline 1.6 Flex 8V 5p;2017 Gasolina
VW - VolksWagen;Fox Trendline 1.6 Flex 8V 5p;2016 Gasolina
VW - VolksWagen;Fox Trendline 1.6 Flex 8V 5p;2015 Gasolina
VW - VolksWagen;Fusca 2.0 R-Line TSI 16V Aut.;ERRO
VW - VolksWagen;Fusca 2.0 R-Line TSI 16V Aut.;2016 Gasolina
VW - VolksWagen;Fusca 2.0 R-Line TSI 16V Aut.;2015 Gasolina
VW - VolksWagen;Fusca 2.0 R-Line TSI 16V Aut.;2014 Gasolina
VW - VolksWagen;Fusca 2.0 R-Line TSI 16V Aut.;2013 Gasolina
VW - VolksWagen;Fusca 2.0 TSI 16V Aut.;ERRO
VW - VolksWagen;Fusca 2.0 TSI 16V Aut.;2016 Gasolina
VW - VolksWagen;Fusca 2.0 TSI 16V Aut.;2015 Gasolina
VW - VolksWagen;Fusca 2.0 TSI 16V Aut.;2014 Gasolina
VW - VolksWagen;Fusca 2.0 TSI 16V Aut.;2013 Gasolina
VW - VolksWagen;Gol 1.0 Flex 12V 5p;ERRO
VW - VolksWagen;Gol 1.0 Flex 12V 5p;32000 Gasolina
VW - VolksWagen;Gol 1.0 Flex 12V 5p;2021 Gasolina
VW - VolksWagen;Gol 1.0 Flex 12V 5p;2020 Gasolina
VW - VolksWagen;Gol 1.0 Flex 12V 5p;2019 Gasolina
VW - VolksWagen;Gol 1.6 Mi Rallye I MOTION T. Flex 8V 4p;ERRO
VW - VolksWagen;Gol 1.6 Mi Rallye I MOTION T. Flex 8V 4p;2014 Gasolina
VW - VolksWagen;Gol 1.6 Mi Rallye I MOTION T. Flex 8V 4p;2013 Gasolina
VW - VolksWagen;Gol 1.6 Mi Rallye I MOTION T. Flex 8V 4p;2012 Gasolina
VW - VolksWagen;Gol 1.6 Mi Rallye I MOTION T. Flex 8V 4p;2011 Gasolina
VW - VolksWagen;Gol 1.6 MSI Flex 16V 5p Aut.;ERRO
VW - VolksWagen;Gol 1.6 MSI Flex 16V 5p Aut.;32000 Gasolina
VW - VolksWagen;Gol 1.6 MSI Flex 16V 5p Aut.;2021 Gasolina
VW - VolksWagen;Gol 1.6 MSI Flex 16V 5p Aut.;2020 Gasolina
VW - VolksWagen;Gol 1.6 MSI Flex 16V 5p Aut.;2019 Gasolina
VW - VolksWagen;Gol 1.6 MSI Flex 8V 5p;ERRO
VW - VolksWagen;Gol 1.6 MSI Flex 8V 5p;32000 Gasolina
VW - VolksWagen;Gol 1.6 MSI Flex 8V 5p;2021 Gasolina
Suzuki;Vitara 4ALL 1.6 16V Mec.;ERRO
Suzuki;Vitara 4ALL 1.6 16V Mec.;2019 Gasolina
Suzuki;Vitara 4ALL 1.6 16V Mec.;2018 Gasolina
Toyota;Hilux CD SR D4-D 4x4 3.0 TDI Dies Aut.;2012 Diesel
Toyota;Corolla XLi 1.6 16V 110cv Mec.;ERRO
Toyota;Corolla XLi 1.6 16V 110cv Mec.;2007 Gasolina
Toyota;Corolla XLi 1.6 16V 110cv Mec.;2006 Gasolina
Toyota;Corolla XLi 1.6 16V 110cv Mec.;2005 Gasolina
Toyota;Corolla XLi 1.6 16V 110cv Mec.;2004 Gasolina
Acura;Integra GS 1.8;1992 Gasolina
Acura;Integra GS 1.8;1991 Gasolina
Acura;Integra GS 1.8;ERRO
Suzuki;Vitara 4ALL 1.6 16V Mec.;2017 Gasolina
Suzuki;Grand Vitara 2.0 16V 5p/Gold Aut. (Arg.);ERRO
Suzuki;Grand Vitara 2.0 16V 5p/Gold Aut. (Arg.);2002 Gasolina
Asia Motors;Jipe Rocsta GT 4x4 2.2 Diesel;1995 Diesel
Asia Motors;Jipe Rocsta GT 4x4 2.2 Diesel;1994 Diesel
Asia Motors;Jipe Rocsta GT 4x4 2.2 Diesel;ERRO
Renault;21 Nevada TXE 2.2;ERRO
Renault;21 Nevada TXE 2.2;1994 Gasolina
Renault;21 Nevada TXE 2.2;1993 Gasolina
Renault;21 Nevada TXE 2.2;1992 Gasolina
Renault;CAPTUR Zen 1.6 16V Flex 5p Aut.;ERRO
Renault;CAPTUR Zen 1.6 16V Flex 5p Aut.;2020 Gasolina
Renault;CAPTUR Zen 1.6 16V Flex 5p Aut.;2019 Gasolina
Renault;CAPTUR Zen 1.6 16V Flex 5p Aut.;2018 Gasolina
Renault;Clio Expression Hi-Flex 1.0 16V 3p;ERRO
SSANGYONG;Korando DLX 2.2 AWD 178cv TB Diesel Aut.;ERRO
SSANGYONG;Korando DLX 2.2 AWD 178cv TB Diesel Aut.;32000 Diesel
SSANGYONG;Korando DLX 2.2 AWD 178cv TB Diesel Aut.;2018 Diesel
SSANGYONG;Korando GL 2.9 TB Diesel Int. 120cv;ERRO
SSANGYONG;Korando GL 2.9 TB Diesel Int. 120cv;2002 Diesel
SSANGYONG;Korando GL 2.9 TB Diesel Int. 120cv;2001 Diesel
SSANGYONG;Korando GLX 2.9 TB Diesel Int. 120cv Aut;ERRO
SSANGYONG;Korando GLX 2.9 TB Diesel Int. 120cv Aut;2002 Diesel
SSANGYONG;Korando GLX 2.9 TB Diesel Int. 120cv Aut;2001 Diesel
SSANGYONG;Korando GLX 2.9 TB Diesel Int. 120cv Mec;ERRO
SSANGYONG;Korando GLX 2.9 TB Diesel Int. 120cv Mec;2002 Diesel
SSANGYONG;Korando GLX 2.9 TB Diesel Int. 120cv Mec;2001 Diesel
SSANGYONG;Musso GL 2.9 TB Diesel Int. 120cv;ERRO
SSANGYONG;Musso GL 2.9 TB Diesel Int. 120cv;2002 Diesel
SSANGYONG;Musso GL 2.9 TB Diesel Int. 120cv;2001 Diesel
SSANGYONG;Musso GLS 2.9 TB Diesel Int. 120cv Aut;ERRO
SSANGYONG;Musso GLS 2.9 TB Diesel Int. 120cv Aut;2002 Diesel
SSANGYONG;Musso GLS 2.9 TB Diesel Int. 120cv Aut;2001 Diesel
SSANGYONG;Musso GLS 3.2 V6 220cv 4x4 Aut.;ERRO
SSANGYONG;Musso GLS 3.2 V6 220cv 4x4 Aut.;2002 Gasolina
SSANGYONG;Musso GLS 3.2 V6 220cv 4x4 Aut.;2001 Gasolina
Renault;Clio Expression Hi-Flex 1.0 16V 3p;2008 Gasolina
Renault;Clio Expression Hi-Flex 1.0 16V 3p;2007 Gasolina
Renault;Clio Expression Hi-Flex 1.0 16V 3p;2006 Gasolina
Renault;Clio Privilège Hi-Flex 1.6 16V 5p;ERRO
Renault;Clio Privilège Hi-Flex 1.6 16V 5p;2007 Gasolina
Renault;Clio Privilège Hi-Flex 1.6 16V 5p;2006 Gasolina
Renault;Clio Privilège Hi-Flex 1.6 16V 5p;2005 Gasolina
Renault;DUSTER Iconic 1.6 16V Flex Aut.;ERRO
Renault;DUSTER Iconic 1.6 16V Flex Aut.;32000 Gasolina
Renault;DUSTER Iconic 1.6 16V Flex Aut.;2021 Gasolina
Renault;DUSTER Iconic 1.6 16V Flex Aut.;2020 Gasolina
Renault;DUSTER TECHROAD 1.6 Hi-Flex 16V Mec.;ERRO
Renault;DUSTER TECHROAD 1.6 Hi-Flex 16V Mec.;2015 Gasolina
Renault;DUSTER TECHROAD 1.6 Hi-Flex 16V Mec.;2014 Gasolina
Renault;DUSTER TECHROAD 1.6 Hi-Flex 16V Mec.;2013 Gasolina
Renault;DUSTER TECHROAD 2.0 Hi-Flex 16V Aut.;ERRO
Renault;DUSTER TECHROAD 2.0 Hi-Flex 16V Aut.;2015 Gasolina
Renault;DUSTER TECHROAD 2.0 Hi-Flex 16V Aut.;2014 Gasolina
SSANGYONG;Musso GLX 2.9 TB Diesel Int. 120cv Mec;ERRO
SSANGYONG;Musso GLX 2.9 TB Diesel Int. 120cv Mec;2002 Diesel
SSANGYONG;Musso GLX 2.9 TB Diesel Int. 120cv Mec;2001 Diesel
SSANGYONG;Musso Pick-Up LX 2.9 4x4 CD TB Int.Dies.;ERRO
SSANGYONG;Musso Pick-Up LX 2.9 4x4 CD TB Int.Dies.;2005 Diesel
SSANGYONG;Musso Pick-Up LX 2.9 4x4 CD TB Int.Dies.;2004 Diesel
SSANGYONG;Rexton RX 290 2.9 120cv TB Int. Dies.Mec;ERRO
SSANGYONG;Rexton RX 290 2.9 120cv TB Int. Dies.Mec;2003 Diesel
SSANGYONG;Rexton RX 290 2.9 120cv TB Int. Dies.Mec;2002 Diesel
Saturn;SL-2 1.9;ERRO
Saturn;SL-2 1.9;1992 Gasolina
Saturn;SL-2 1.9;1991 Gasolina
Seat;Cordoba Vario 1.6L;ERRO
Seat;Cordoba Vario 1.6L;2002 Gasolina
Seat;Cordoba Vario 1.6L;2001 Gasolina
VW - VolksWagen;Gol 1.6 MSI Flex 8V 5p;2020 Gasolina
VW - VolksWagen;Gol 1.6 MSI Flex 8V 5p;2019 Gasolina
VW - VolksWagen;Gol 1000 (modelo antigo);ERRO
Daewoo;Nubira SW CDX 2.0 16V Aut.;ERRO
Daewoo;Nubira SW CDX 2.0 16V Aut.;1999 Gasolina
Daewoo;Nubira SW CDX 2.0 16V Aut.;1998 Gasolina
Daewoo;Nubira SW CDX 2.0 16V Mec.;ERRO
Daewoo;Nubira SW CDX 2.0 16V Mec.;1999 Gasolina
Daewoo;Nubira SW CDX 2.0 16V Mec.;1998 Gasolina
Troller;PANTANAL 3.0 TDI Elet. 4x2 CS Diesel;ERRO
Troller;PANTANAL 3.0 TDI Elet. 4x2 CS Diesel;2007 Diesel
Troller;PANTANAL 3.0 TDI Elet. 4x2 CS Diesel;2006 Diesel
Troller;PANTANAL 3.0 TDI Elet. 4x4 CS Diesel;ERRO
Troller;PANTANAL 3.0 TDI Elet. 4x4 CS Diesel;2007 Diesel
Troller;PANTANAL 3.0 TDI Elet. 4x4 CS Diesel;2006 Diesel
VW - VolksWagen;Gol 1000 (modelo antigo);1996 Gasolina
VW - VolksWagen;Gol 1000 (modelo antigo);1995 Gasolina
VW - VolksWagen;Gol 1000 (modelo antigo);1994 Gasolina
VW - VolksWagen;Gol 1000 (modelo antigo);1993 Gasolina
VW - VolksWagen;Gol 1000 Mi 16V 4p Turbo;ERRO
VW - VolksWagen;Gol 1000 Mi 16V 4p Turbo;2003 Gasolina
VW - VolksWagen;Gol 1000 Mi 16V 4p Turbo;2002 Gasolina
VW - VolksWagen;Gol 1000 Mi 16V 4p Turbo;2001 Gasolina
VW - VolksWagen;Gol 1000 Mi 16V 4p Turbo;2000 Gasolina
VW - VolksWagen;Gol Comfort. I MOTION 1.6 T. Flex 8V 5p;ERRO
VW - VolksWagen;Gol Comfort. I MOTION 1.6 T. Flex 8V 5p;2018 Gasolina
VW - VolksWagen;Gol Comfort. I MOTION 1.6 T. Flex 8V 5p;2017 Gasolina
RELY;PICK-UP Q22E CD 1.0 4p;ERRO
RELY;PICK-UP Q22E CD 1.0 4p;2015 Gasolina
RELY;PICK-UP Q22E CD 1.0 4p;2014 Gasolina
Daewoo;Prince Ace 2.0;ERRO
Daewoo;Prince Ace 2.0;1995 Gasolina
Daewoo;Prince Ace 2.0;1994 Gasolina
Audi;RS Q3 Sportback 2.5 TFSI Quattro S-tron.;32000 Gasolina
Audi;RS Q3 Sportback 2.5 TFSI Quattro S-tron.;2021 Gasolina
Audi;RS Q3 Sportback 2.5 TFSI Quattro S-tron.;ERRO
Audi;RS Q8 4.0 Bi-TB V8 FSI Quattro Tiptronic;32000 Gasolina
Audi;RS Q8 4.0 Bi-TB V8 FSI Quattro Tiptronic;2021 Gasolina
Audi;RS Q8 4.0 Bi-TB V8 FSI Quattro Tiptronic;ERRO
ASTON MARTIN;Rapide 6.0 V12 477cv;ERRO
ASTON MARTIN;Rapide 6.0 V12 477cv;2012 Gasolina
ASTON MARTIN;Rapide 6.0 V12 477cv;2011 Gasolina
ASTON MARTIN;Rapide S 6.0 V12 550cv;ERRO
ASTON MARTIN;Rapide S 6.0 V12 550cv;2016 Gasolina
ASTON MARTIN;Rapide S 6.0 V12 550cv;2014 Gasolina
Seat;Cordoba Vario 1.6L;2000 Gasolina
Seat;Ibiza 1.0 16V 4p;ERRO
Seat;Ibiza 1.0 16V 4p;2003 Gasolina
Audi;RS3 Sedan 2.5 TFSI Quattro S-tronic;2018 Gasolina
Audi;RS3 Sedan 2.5 TFSI Quattro S-tronic;2017 Gasolina
Audi;RS3 Sedan 2.5 TFSI Quattro S-tronic;ERRO
Audi;RS5 Coupê 2.9 V6 TFSI Quattro Tiptronic;32000 Gasolina
Audi;RS5 Coupê 2.9 V6 TFSI Quattro Tiptronic;2019 Gasolina
Audi;RS5 Coupê 2.9 V6 TFSI Quattro Tiptronic;ERRO
Audi;RS5 Sportback 2.9 V6 TFSI Quattro Tip.;32000 Gasolina
Audi;RS5 Sportback 2.9 V6 TFSI Quattro Tip.;2021 Gasolina
Audi;RS5 Sportback 2.9 V6 TFSI Quattro Tip.;ERRO
Audi;RS6 4.2 450cv BI-TB Quattro Tiptronic 4p;2004 Gasolina
Audi;RS6 4.2 450cv BI-TB Quattro Tiptronic 4p;2003 Gasolina
Audi;RS6 4.2 450cv BI-TB Quattro Tiptronic 4p;ERRO
Audi;RS6 4.2 Avant  BI-TB Quattro Tiptron. 5p;2004 Gasolina
Audi;RS6 4.2 Avant  BI-TB Quattro Tiptron. 5p;2003 Gasolina
Audi;RS6 4.2 Avant  BI-TB Quattro Tiptron. 5p;ERRO
Audi;RS6 5.0 Avant.FSI V10 Bi-TB Quattro Tip.;2011 Gasolina
Audi;RS6 5.0 Avant.FSI V10 Bi-TB Quattro Tip.;2010 Gasolina
Audi;RS6 5.0 Avant.FSI V10 Bi-TB Quattro Tip.;ERRO
Audi;RS6 5.0 FSI V10 Bi-TB Quattro Tip.;2011 Gasolina
Audi;RS6 5.0 FSI V10 Bi-TB Quattro Tip.;2010 Gasolina
Audi;RS6 5.0 FSI V10 Bi-TB Quattro Tip.;ERRO
Audi;S4 2.7 Avant Turbo Quattro;2001 Gasolina
Audi;S4 2.7 Avant Turbo Quattro;2000 Gasolina
Audi;S4 2.7 Avant Turbo Quattro;ERRO
Audi;S4 4.2 V8 40V 344cv Quattro Tiptronic;2005 Gasolina
Audi;S4 4.2 V8 40V 344cv Quattro Tiptronic;2004 Gasolina
Audi;S4 4.2 V8 40V 344cv Quattro Tiptronic;ERRO
Audi;S5 Cabriolet 3.0 TFSI Quattro Stronic;2013 Gasolina
Audi;S5 Cabriolet 3.0 TFSI Quattro Stronic;2012 Gasolina
Audi;S5 Cabriolet 3.0 TFSI Quattro Stronic;ERRO
Audi;S5 Coupê 3.0 TFSI Quattro Stronic;2013 Gasolina
Audi;S5 Coupê 3.0 TFSI Quattro Stronic;2012 Gasolina
Audi;S5 Coupê 3.0 TFSI Quattro Stronic;ERRO
Audi;S6 5.2 Avant FSI V10 435cv Quattro Tiptr;ERRO
Audi;S6 5.2 Avant FSI V10 435cv Quattro Tiptr;2011 Gasolina
Audi;S6 5.2 Avant FSI V10 435cv Quattro Tiptr;2010 Gasolina
Audi;S6 Plus 4.2 Avant V8 32V;ERRO
Audi;S6 Plus 4.2 Avant V8 32V;1998 Gasolina
Audi;S6 Plus 4.2 Avant V8 32V;1997 Gasolina
Audi;S4 4.2 Avant V8 40V 344cv Quattro Tipt.;2005 Gasolina
Audi;S4 4.2 Avant V8 40V 344cv Quattro Tipt.;2004 Gasolina
Audi;S6 5.2 FSI V10 435cv Quattro Tiptronic;2011 Gasolina
Audi;S6 5.2 FSI V10 435cv Quattro Tiptronic;2010 Gasolina
Volvo;V40 T-4;ERRO
Volvo;V40 T-4;2000 Gasolina
Volvo;V40 T-4;1999 Gasolina
Volvo;V40 T-4;1998 Gasolina
Volvo;V40 T-4 KINETIC 2.0 Aut.;ERRO
Volvo;V40 T-4 KINETIC 2.0 Aut.;2019 Gasolina
Volvo;V40 T-4 KINETIC 2.0 Aut.;2018 Gasolina
Volvo;V40 T-4 KINETIC 2.0 Aut.;2017 Gasolina
Volvo;XC 40 T-4 2.0 190cv FWD;ERRO
Volvo;XC 40 T-4 2.0 190cv FWD;32000 Gasolina
Volvo;XC 40 T-4 2.0 190cv FWD;2020 Gasolina
Volvo;XC 40 T-4 2.0 190cv FWD;2019 Gasolina
Volvo;XC 40 T-4 INSCRIPTION 2.0 190cv FWD;ERRO
Volvo;XC 40 T-4 INSCRIPTION 2.0 190cv FWD;32000 Gasolina
Volvo;XC 40 T-4 INSCRIPTION 2.0 190cv FWD;2021 Gasolina
VW - VolksWagen;Gol Comfort. I MOTION 1.6 T. Flex 8V 5p;2016 Gasolina
VW - VolksWagen;Gol Comfort. I MOTION 1.6 T. Flex 8V 5p;2015 Gasolina
VW - VolksWagen;Gol Comfortline 1.6 T. Flex 8V 5p;ERRO
VW - VolksWagen;Gol Comfortline 1.6 T. Flex 8V 5p;2018 Gasolina
VW - VolksWagen;Gol Comfortline 1.6 T. Flex 8V 5p;2017 Gasolina
VW - VolksWagen;Gol Comfortline 1.6 T. Flex 8V 5p;2016 Gasolina
Suzuki;Grand Vitara 2.0 16V 5p/Gold Aut. (Arg.);2001 Gasolina
Suzuki;Grand Vitara 2.0 16V 5p/Gold Aut. (Arg.);2000 Gasolina
Suzuki;Grand Vitara 2.0 16V 5p/Gold Mec. (Arg.);ERRO
Seat;Ibiza 1.0 16V 4p;2002 Gasolina
Seat;Ibiza 1.0 16V 4p;2001 Gasolina
SSANGYONG;Korando 2.0 16V T.Diesel AWD Aut.;ERRO
Mitsubishi;Pajero Sport 3.5 V6 Flex 4x4 Aut.;2011 Gasolina
Mitsubishi;Pajero Sport 3.5 V6 Flex 4x4 Aut.;2010 Gasolina
Suzuki;Grand Vitara 2.0 16V 5p/Gold Mec. (Arg.);2002 Gasolina
Suzuki;Grand Vitara 2.0 16V 5p/Gold Mec. (Arg.);2001 Gasolina
Suzuki;Grand Vitara 2.0 16V 5p/Gold Mec. (Arg.);2000 Gasolina
Daewoo;Super Salon Ace;ERRO
Daewoo;Super Salon Ace;1995 Gasolina
Daewoo;Super Salon Ace;1994 Gasolina
Suzuki;Grand Vitara 2.0 TB-IC Diesel 4p;ERRO
Suzuki;Grand Vitara 2.0 TB-IC Diesel 4p;2003 Diesel
Suzuki;Grand Vitara 2.0 TB-IC Diesel 4p;2002 Diesel
Troller;T-4 4x4 3.2 TGV tdi Cap. Rígida Diesel;ERRO
Troller;T-4 4x4 3.2 TGV tdi Cap. Rígida Diesel;2014 Diesel
Troller;T-4 4x4 3.2 TGV tdi Cap. Rígida Diesel;2013 Diesel
Troller;T-4 DESERT STORM 4x4 3.0 TB Int Diesel;ERRO
Troller;T-4 DESERT STORM 4x4 3.0 TB Int Diesel;2012 Diesel
Troller;T-4 DESERT STORM 4x4 3.0 TB Int Diesel;2011 Diesel
Daewoo;Tico;ERRO
Daewoo;Tico;1995 Gasolina
Daewoo;Tico;1994 Gasolina
Peugeot;406 SVE 3.0 24V;1998 Gasolina
Peugeot;406 Break ST 2.0;1999 Gasolina
Peugeot;406 Break ST 2.0;1998 Gasolina
Peugeot;605 SRi/ SLi 2.0;1995 Gasolina
Peugeot;605 SRi/ SLi 2.0;1994 Gasolina
Peugeot;406 Familiale 2.0 16V Aut.;2001 Gasolina
Peugeot;406 Familiale 2.0 16V Aut.;2000 Gasolina
Peugeot;207 QUIKSILVER 1.4 Flex 8V 3p;2011 Gasolina
Peugeot;207 QUIKSILVER 1.4 Flex 8V 3p;2010 Gasolina
Peugeot;408 Sedan Griffe 2.0 Flex 16V 4p Aut.;2012 Gasolina
Peugeot;408 Sedan Griffe 2.0 Flex 16V 4p Aut.;2011 Gasolina
Peugeot;405 STi;1995 Gasolina
CHERY;Tiggo 2 EX 1.5 16V Flex Aut. 5p;32000 Gasolina
CHERY;Tiggo 2 EX 1.5 16V Flex Aut. 5p;2021 Gasolina
CHERY;ARRIZO 5 RT 1.5 Turbo Flex Aut.;32000 Gasolina
CHERY;ARRIZO 5 RT 1.5 Turbo Flex Aut.;2021 Gasolina
CHERY;ARRIZO 5 RXS 1.5 Turbo Flex Aut.;32000 Gasolina
CHERY;ARRIZO 5 RXS 1.5 Turbo Flex Aut.;2021 Gasolina
CHERY;ARRIZO 5 RTS 1.5 Turbo Flex Aut.;32000 Gasolina
CHERY;ARRIZO 5 RTS 1.5 Turbo Flex Aut.;2021 Gasolina
CHERY;Tiggo 8 TXS 1.6 16V TGDi Aut.;32000 Gasolina
CHERY;Tiggo 8 TXS 1.6 16V TGDi Aut.;2021 Gasolina
CHERY;ARRIZO 6 GSX 1.5 Turbo Flex Aut.;32000 Gasolina
CHERY;ARRIZO 6 GSX 1.5 Turbo Flex Aut.;2021 Gasolina
CHERY;QQ 1.0 SMILE 12V Flex 5p;2019 Gasolina
CHERY;QQ 1.0 SMILE 12V Flex 5p;2018 Gasolina
Peugeot;405 STi;1994 Gasolina
Peugeot;306 Si/ SL 1.8;1998 Gasolina
Peugeot;306 Si/ SL 1.8;1997 Gasolina
Peugeot;207 Blue Lion 1.4 Flex 8V 5p;2014 Gasolina
Peugeot;207 Blue Lion 1.4 Flex 8V 5p;2013 Gasolina
Peugeot;307 Rallye 2.0 16V 138cv 5p;ERRO
Peugeot;405 SRi Break;ERRO
Peugeot;407 Sed. Allure 2.0 16V 4p Aut.;ERRO
Peugeot;407 Sedan 3.0 V6 211cv 4p Aut.;ERRO
Peugeot;407 SW Feline 3.0 V6 211cv 5p Aut.;ERRO
Peugeot;508 THP 1.6 Turbo 16V 4p Aut.;ERRO
Peugeot;Partner  VAN 1.6  Flex 16V  5p;ERRO
Peugeot;2008 Allure Pack 1.6 Flex 16V Aut.;ERRO
Peugeot;205 CJ Cabriolet;ERRO
Citroën;Xsara GLX 1.8 8V Cupê Aut.;1998 Gasolina
Citroën;Xsara VTS 1.6 16V 3p;ERRO
Citroën;Xsara VTS 1.6 16V 3p;2002 Gasolina
Citroën;Xsara VTS 1.6 16V 3p;2001 Gasolina
Citroën;ZX Dakar 2.0 16V;ERRO
Citroën;ZX Dakar 2.0 16V;1997 Gasolina
Citroën;ZX Dakar 2.0 16V;1996 Gasolina
EFFA;Plutus 3.2 8V 4x2 CD Turbo Diesel;2012 Diesel
EFFA;Plutus 3.2 8V 4x2 CD Turbo Diesel;2011 Diesel
CHANGAN;MINI STAR CE 1.0 8V 53cv (Pick-Up);2012 Gasolina
CHANGAN;MINI STAR CE 1.0 8V 53cv (Pick-Up);2011 Gasolina
CHANGAN;MINI STAR CS 1.0 8V 53cv (Pick-Up);2012 Gasolina
CHANGAN;MINI STAR CS 1.0 8V 53cv (Pick-Up);2011 Gasolina
Daihatsu;Feroza DX 1.6 16V;1995 Gasolina
Daihatsu;Feroza DX 1.6 16V;1994 Gasolina
Daihatsu;Move Van;1997 Gasolina
Daihatsu;Move Van;1996 Gasolina
Daihatsu;Charade TS/TSi 1.3/LSi 1.5 16V;1995 Gasolina
Daihatsu;Charade TS/TSi 1.3/LSi 1.5 16V;1994 Gasolina
EFFA;Start Van 1.0 8V 4p;2012 Gasolina
EFFA;Start Van 1.0 8V 4p;2011 Gasolina
EFFA;V25 Furgão 1.3 16V 5p;32000 Gasolina
EFFA;V25 Furgão 1.3 16V 5p;2020 Gasolina
Envemo;Master 4.0 Diesel;1996 Diesel
Envemo;Master 4.0 Diesel;1995 Diesel
EFFA;ULC PICAPE CD 1.0 8V 4p;2012 Gasolina
EFFA;ULC PICAPE CD 1.0 8V 4p;2011 Gasolina
Mitsubishi;ASX HPE FWD 2.0 16V Flex Aut.;ERRO
MINI;COOPER CABRIO John Works 1.6 Aut.;ERRO
MINI;COOPER ROADSTER John Works 1.6 Aut.;ERRO
MINI;COOPER S 2.0 Turbo 16V 3p Mec.;ERRO
Mitsubishi;Eclipse Cross HPE-S Outdoor 1.5 AWC Aut.;ERRO
Mitsubishi;L200 Tri. Outd. HPE 2.4 CD 4x4 Die. Aut.;ERRO
Mitsubishi;L200 Tri. Sport Outd. GLX 2.4 4x4 Diesel;ERRO
Mitsubishi;Pajero Sport 3.5 V6 Flex 4x4 Aut.;ERRO
